Corpus	Id_aa	Nom_aa	Id_phrase	Texte_phrase	Id_SitEmo	Auteur_SitEmo	Texte_SitEmo	Nature_SitEmo	Declencheur_entier	Mode	Type1	Type2	Cat1	Cat2	Lemmes_declencheurs	Lemmes_SitEmo	exclamation	exclamation_phrase	interrogation	interrogation_phrase	pos_phrase	phrase_averbaux	interjections
Albert	675-68853114	Albert46-A3_retour_mort-vivant	675-68853114_24-135	L’histoire aurait pu être inventée pour Halloween, mais elle s’est pourtant réellement déroulée au Kazakhstan. 	doltean_1617172722099_675-68853114	doltean	L’histoire aurait pu être inventée pour Halloween	Proposition	L'histoire aurait pu être inventée pour Halloween	Montree	Base	Aucun	Surprise	Aucune	le histoire avoir pouvoir être inventer pour Halloween	l’ histoire avoir pouvoir être inventer pour Halloween	0	0	0	0	['DET', 'NOUN', 'AUX', 'VERB', 'AUX', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'CCONJ', 'PRON', 'PRON', 'AUX', 'ADV', 'ADV', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']	0	0
Albert	3068-12408759	Albert46-A3_science_fait_remarcher_handicapes	3068-12408759_230-405	Cela pourrait tenir du miracle religieux, mais c’est bien une prouesse accomplie par la science qui a été révélée dans le magazine scientifique Nature, le 31 octobre dernier. 	doltean_1617172915981_3068-12408759	doltean	Cela pourrait tenir du miracle religieux	Proposition	Cela pourrait tenir du miracle religieux	Montree	Base	Aucun	Surprise	Aucune	celer pouvoir tenir de miracle religieux	celer pouvoir tenir de miracle religieux	0	0	0	0	['PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'PROPN', 'PUNCT', 'DET', 'NUM', 'NOUN', 'ADJ', 'PUNCT']	0	0
Albert	2950-51094890	Albert48-science_prouve_licornes	2950-51094890_456-728	Surnommé « licorne », l’Elasmotherium sibiricum n’a pourtant rien de la créature légendaire proche d’un élégant cheval : mesurant environ 2 mètres de haut pour 4 mètres de long et pesant aux alentours de 4 tonnes, cet animal préhistorique était plus proche du rhinocéros. 	doltean_1620398591476_2950-51094890	doltean	n’a pourtant rien de	Proposition	n'a rien de	Montree	Base	Aucun	Surprise	Aucune	ne avoir rien de	n’ avoir pourtant rien de	0	0	0	0	['VERB', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT', 'DET', 'PROPN', 'X', 'ADV', 'VERB', 'ADV', 'PRON', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'AUX', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
Albert	2925-14598540	Albert58-A3_20000_lieues_sous_terre	2925-14598540_571-743	La proposition de certains experts tient ainsi du scénario de science-fiction, mais elle est pourtant très sérieuse : la solution se trouverait en effet... sous nos pieds !	doltean_1620723297829_2925-14598540	doltean	tient du scénario de science-fiction	Proposition	tient du scénario de science-fiction	Montree	Base	Aucun	Surprise	Aucune	tient de scénario de science - fiction	tient de scénario de science - fiction	0	1	0	0	['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'ADV', 'ADV', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
Albert	558-21167883	Albert60-A3_Tout_ce_qui_brille	558-21167883_19-173	Il est rare que l’argent tombe du ciel et pourtant, il y a une quinzaine de jours, un jardinier du Château de Versailles a vécu cette drôle d’expérience. 	doltean_1620814047956_558-21167883	doltean	Il est rare que l’argent tombe du ciel et pourtant	Proposition	Il est rare que l’argent tombe du ciel et pourtant	Montree	Base	Aucun	Surprise	Aucune	il être rare que l’ argent tombe de ciel et pourtant	il être rare que l’ argent tombe de ciel et pourtant	0	0	0	0	['PRON', 'AUX', 'ADJ', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADV', 'PUNCT', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	0	0
Albert	2907-63503649	Albert64-A3_Greta_Thunberg	2907-63503649_1087-1365	Le 24 septembre, elle s’est même rendue à l’ONU (l’Organisation des Nations Unies), où elle a prononcé un discours véhément. « Des écosystèmes entiers s’effondrent, nous sommes au début d’une extinction de masse et tout ce dont vous parlez c’est d’argent », leur a-t-elle lancé.	doltean_1621511131517_2907-63503649	doltean	tout ce dont vous parlez c’est d’argent	Proposition	tout ce dont vous parlez c'est d'argent	Montree	Base	Aucun	Colere	Aucune	tout ce dont vous parler ce être de argent	tout ce dont vous parler c’ être d’ arger	0	0	0	0	['DET', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'PRON', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'PRON', 'PRON', 'PRON', 'VERB', 'PRON', 'AUX', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'PRON', 'VERB', 'PUNCT']	0	0
Albert	2860-35766423	Albert78-A3_pole_Sud_foret_tropicale	2860-35766423_224-391	Difficile d’imaginer qu’il y a environ 90 millions d’années, à la place d’une banquise peuplée de manchots se dressait une forêt tropicale à la végétation luxuriante. 	doltean_1621266552461_2860-35766423	doltean	Difficile d’imaginer	Proposition	Difficile d'imaginer	Montree	Base	Aucun	Surprise	Aucune	difficile de imaginer	difficile d’ imaginer	0	0	0	0	['ADJ', 'ADP', 'VERB', 'SCONJ', 'PRON', 'PRON', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']	0	0
CovidJeunesse	1884-0	covid_10-13_MonQuotidienTemoignages_savon-toilettes	1884-0_1383-1479	"Aurélien trouve cela injuste : ""Ce n'est pas aux familles d'acheter ces produits pour l'école"". "	doltean_1618820178866_1884-0	doltean	Ce n'est pas aux familles d'acheter ces produits pour l'école	Proposition	"ce n'est pas aux familles d'acheter ces produits pour l""école"	Montree	Base	Aucun	Colere	Aucune	"ce ne être pas à famille de acheter ce produit pour l""école"	ce ne être pas à famille de acheter ce produit pour le école	0	0	0	0	['PROPN', 'VERB', 'PRON', 'ADJ', 'PUNCT', 'PUNCT', 'PRON', 'ADV', 'AUX', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']	0	0
CovidJeunesse	1833-29197080	covid_8-13_PtitLibeTemoignages_Jiashu	1833-29197080_1701-1731	Ils sont vraiment courageux !»	doltean_1621430457787_1833-29197080	doltean	Ils sont vraiment courageux	Proposition	courageux	Montree	Complexe	Aucun	Admiration	Aucune	courageux	il être vraiment courageux	0	1	0	0	['PRON', 'AUX', 'ADV', 'ADJ', 'PUNCT', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_1073-1109	- Qu'est-ce qui t'arrive, Grondouk ?	yoleneconstable_1618505372660_40736-38686131	yoleneconstable	Qu'est-ce qui t'arrive, Grondouk ?	Proposition	Qu'est-ce qui t'arrive ; ?	Montree	Base	Aucun	Surprise	Aucune	que être -ce qui te arriver ; ?	que être -ce qui te arriver , Grondouk ?	0	0	1	1	['PUNCT', 'PRON', 'AUX', 'PRON', 'PRON', 'PRON', 'VERB', 'PUNCT', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_3694-3741	Parce que, comme je te l'ai dit, je sais TOUT !	yoleneconstable_1618583580994_40736-38686131	yoleneconstable	sais TOUT	Proposition	TOUT	Montree	Complexe	Aucun	Fierte	Aucune	tout	savoir tout	0	1	0	0	['ADV', 'SCONJ', 'PUNCT', 'SCONJ', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_7491-7576	- Qui est Frrrintek? a demandé ma mère qui n'est pas au courant pour nos noms inuits.	yoleneconstable_1618519614082_40736-38686131	yoleneconstable	Qui est Frrrintek?	Proposition	Qui ; ?	Montree	Base	Aucun	Surprise	Aucune	qui ; ?	qui être frrrintek ?	0	0	1	1	['PUNCT', 'PRON', 'AUX', 'PROPN', 'PUNCT', 'AUX', 'VERB', 'DET', 'NOUN', 'PRON', 'ADV', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_10679-10715	- Qu'est-ce qui t'arrive, Grondouk ?	yoleneconstable_1618521213280_40736-38686131	yoleneconstable	Qu'est-ce qui t'arrive, Grondouk ?	Proposition	Qu'est-ce qui t'arrive ; ?	Montree	Base	Aucun	Surprise	Aucune	que être -ce qui te arriver ; ?	que être -ce qui te arriver , Grondouk ?	0	0	1	1	['PUNCT', 'PRON', 'AUX', 'PRON', 'PRON', 'PRON', 'VERB', 'PUNCT', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_11503-11519	C’est horrible. 	yoleneconstable_1618521630510_40736-38686131	yoleneconstable	C’est horrible	Proposition	horrible	Montree	Base	Base	Peur	Tristesse	horrible	c’ être horrible	0	0	0	0	['PRON', 'AUX', 'ADJ', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_18398-18442	- C'est très bien, Orlando, m'a-t-elle dit. 	yoleneconstable_1618524323016_40736-38686131	yoleneconstable	C'est très bien, Orlando	Proposition	C'est très bien	Montree	Complexe	Aucun	Fierte	Aucune	ce être très bien	ce être très bien , Orlando	0	0	0	0	['PUNCT', 'PRON', 'AUX', 'ADV', 'ADV', 'PUNCT', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_18442-18464	Tu es un bon camarade.	yoleneconstable_1618524328044_40736-38686131	yoleneconstable	Tu es un bon camarade	Proposition	bon camarade	Montree	Complexe	Aucun	Fierte	Aucune	bon camarade	taire être un bon camarade	0	0	0	0	['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_19681-19760	- Pourquoi les gens ne veulent pas savoir la vérité ? j'ai demandé à Frrrintek.	yoleneconstable_1618590866619_40736-38686131	yoleneconstable	Pourquoi les gens ne veulent pas savoir la vérité ?	Proposition	Pourquoi ; ?	Montree	Base	Aucun	Tristesse	Aucune	pourquoi ; ?	pourquoi le gens ne vouloir pas savoir le vérité ?	0	0	1	1	['PUNCT', 'ADV', 'DET', 'NOUN', 'ADV', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_20497-20527	- Et c'est grave, Frrrintek ? 	yoleneconstable_1618525027638_40736-38686131	yoleneconstable	Et c'est grave,	Proposition	grave	Montree	Base	Aucun	Peur	Aucune	grave	et ce être grave ,	0	0	0	1	['PUNCT', 'CCONJ', 'PRON', 'AUX', 'ADJ', 'PUNCT', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_23572-23663	Quand je leur ai demandé “Mais qu'est-ce qu'il a Frrrintek ?” Ils n'ont pas su me répondre.	yoleneconstable_1620320507587_40736-38686131	yoleneconstable	Mais qu'est-ce qu'il a Frrrintek ?	Proposition	Mais qu'est-ce qu'il a Frrrintek ?	Montree	Base	Base	Peur	Tristesse	mais que être -ce que il avoir Frrrintek ?	mais que être -ce que il avoir Frrrintek ?	0	0	1	1	['SCONJ', 'PRON', 'PRON', 'AUX', 'VERB', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'PRON', 'SCONJ', 'PRON', 'VERB', 'PROPN', 'PUNCT', 'PUNCT', 'PRON', 'ADV', 'AUX', 'ADV', 'VERB', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_23663-23718	- Frrrintek ? a dit François, qui c'est ça, Frrrintek ?	yoleneconstable_1618526244680_40736-38686131	yoleneconstable	qui c'est ça, Frrrintek ?	Proposition	qui c'est ça, Frrrintek ?	Montree	Base	Aucun	Surprise	Aucune	qui ce être çer , Frrrintek ?	qui ce être çer , Frrrintek ?	0	0	1	1	['PUNCT', 'PROPN', 'PUNCT', 'AUX', 'VERB', 'PROPN', 'PUNCT', 'PRON', 'PRON', 'AUX', 'PRON', 'PUNCT', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_23663-23718	- Frrrintek ? a dit François, qui c'est ça, Frrrintek ?	yoleneconstable_1618526241482_40736-38686131	yoleneconstable	Frrrintek ?	Proposition	Frrrintek ?	Montree	Base	Aucun	Surprise	Aucune	Frrrintek ?	Frrrintek ?	0	0	1	1	['PUNCT', 'PROPN', 'PUNCT', 'AUX', 'VERB', 'PROPN', 'PUNCT', 'PRON', 'PRON', 'AUX', 'PRON', 'PUNCT', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_23718-23740	- Je veux dire Jasper.	yoleneconstable_1620321290054_40736-38686131	yoleneconstable	 Je veux dire Jasper.	Proposition	Je veux dire	Montree	Complexe	Aucun	Embarras	Aucune	je vouloir dire	  je vouloir dire jasper .	0	0	0	0	['PUNCT', 'PRON', 'VERB', 'VERB', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_23874-23891	- Il est malade ?	yoleneconstable_1620322148224_40736-38686131	yoleneconstable	Il est malade ?	Proposition	malade ; ?	Montree	Base	Aucun	Peur	Aucune	malade ; ?	il être malade ?	0	0	1	1	['PUNCT', 'PRON', 'AUX', 'ADJ', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_23944-23971	- Il va mourir, c'est ça ? 	yoleneconstable_1620323053021_40736-38686131	yoleneconstable	Il va mourir, c'est ça ?	Proposition	mourir ; c'est ça	Montree	Base	Base	Peur	Tristesse	mourir ; ce être çer	il aller mourir , ce être cela ?	0	0	1	1	['PUNCT', 'PRON', 'VERB', 'VERB', 'PUNCT', 'PRON', 'AUX', 'PRON', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_24280-24574	Il paraît qu'on peut aussi être fou de joie, mais Marianne et François, même s'ils sont parfois cruels, même s'il leur arrive de dire, “Mais qu'est-ce qu'on a fait au bon dieu pour avoir des monstres pareils ?” ne sont quand même pas assez méchants pour rire de la maladie mortelle d'un enfant.	yoleneconstable_1620325026926_40736-38686131	yoleneconstable	“Mais qu'est-ce qu'on a fait au bon dieu pour avoir des monstres pareils ?”	Proposition	Mais ; monstres	Montree	Base	Base	Colere	Tristesse	mais ; monstre	“ mais que être -ce que on avoir faire au bon dieu pour avoir un monstre pareil ? ”	0	0	1	1	['PRON', 'VERB', 'SCONJ', 'PRON', 'VERB', 'ADV', 'AUX', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'ADV', 'SCONJ', 'PRON', 'AUX', 'ADV', 'ADJ', 'PUNCT', 'ADV', 'SCONJ', 'PRON', 'PRON', 'VERB', 'ADP', 'VERB', 'PUNCT', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'ADV', 'AUX', 'ADV', 'ADV', 'ADV', 'ADV', 'ADJ', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_24772-24798	Frrrintek, tu m'entends ? 	yoleneconstable_1620325533771_40736-38686131	yoleneconstable	Frrrintek, tu m'entends ?	Proposition	tu m'entends ?	Montree	Base	Aucun	Peur	Aucune	tu me entendre ?	Frrrintek , tu me entendre ?	0	0	1	1	['PROPN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	40736-38686131	Desarthe_Frrrintek	40736-38686131_24798-24820	Qu'est-ce que tu as ? 	yoleneconstable_1620325574359_40736-38686131	yoleneconstable	Qu'est-ce que tu as ?	Proposition	Qu'est-ce que tu as ?	Montree	Base	Aucun	Peur	Aucune	que être -ce que tu as ?	que être -ce que tu as ?	0	0	1	1	['PRON', 'AUX', 'PRON', 'PRON', 'PRON', 'VERB', 'PUNCT']	0	0
